99e2f436-ace6-3ea3-aedc-a475a34db32f,3,"Author [at] Abu Press Limited, Zaria [from] 2014-06-01 [to] None",0
42cc3124-18ae-3b71-b77c-0ed8d5d01181,2,Staff [at] University of Connecticut [from] 2012-01-01 [to] None,3
6dcaf91a-decb-3942-a030-8a7e97b9f537,1,Global Healthcare Team (Intern) [at] Jefferies & Co [from] 2012-01-01 [to] 2012-07-01,3
6dcaf91a-decb-3942-a030-8a7e97b9f537,2,Analyst [at] Livingstone Partners [from] 2012-09-01 [to] 2013-12-01,3
6dcaf91a-decb-3942-a030-8a7e97b9f537,3,Investment Banking Analyst [at] HSBC [from] 2014-01-01 [to] 2015-05-01,3
6dcaf91a-decb-3942-a030-8a7e97b9f537,4,CEO & Co Founder [at] Suppa Limited [from] 2015-05-01 [to] 2018-09-01,3
fbed158e-f116-3900-a346-05f032d0da56,1,Office Assistant of Financial Advisor [at] Industrial Alliance Securities [from] 2009-07-01 [to] 2010-03-01,6
fbed158e-f116-3900-a346-05f032d0da56,2,Costumer Service [at] TD [from] 2010-03-01 [to] 2015-07-01,0
fbed158e-f116-3900-a346-05f032d0da56,4,Mathematic Tutor [at] Mercedes Amaya [from] 2014-09-01 [to] 2016-01-01,6
fbed158e-f116-3900-a346-05f032d0da56,5,"Administratice, prestations invalidité [at] Great-West Life [from] 2016-05-01 [to] 2016-08-01",6
fbed158e-f116-3900-a346-05f032d0da56,6,Analyste de données [at] Revenu Québec [from] 2016-08-01 [to] None,6
30be7954-04c5-30c5-9907-4cc5a292b7db,0,AGRO ECONOMIST [at] auth [from] None [to] None,3
30be7954-04c5-30c5-9907-4cc5a292b7db,1,EDIP [at] Aristitle University of Thessaloniki [from] 2006-01-01 [to] 2015-01-01,3
30be7954-04c5-30c5-9907-4cc5a292b7db,2,EDIP [at] Aristitle University of Thessaloniki [from] 2006-01-01 [to] 2015-01-01,3
30be7954-04c5-30c5-9907-4cc5a292b7db,3,EDIP [at] Aristitle University of Thessaloniki [from] 2006-01-01 [to] 2015-01-01,3
dfc66f9c-5453-3baf-99f0-17c705610508,0,Building Consultant [at] Bloomsburg University [from] 2009-09-01 [to] 2013-12-01,2
dfc66f9c-5453-3baf-99f0-17c705610508,1,Founder [at] Community Research Solutions LLC. [from] 2013-12-01 [to] 2016-12-01,4
dfc66f9c-5453-3baf-99f0-17c705610508,2,Jack of all Trades [at] Bloomsburg Auto Auction [from] 2015-05-01 [to] 2016-08-01,4
dfc66f9c-5453-3baf-99f0-17c705610508,3,Survey Interviewer [at] Geisinger Health System [from] 2015-10-01 [to] 2016-08-01,4
dfc66f9c-5453-3baf-99f0-17c705610508,4,Co - Founder [at] Build and Grow LLC [from] 2016-08-01 [to] None,4
dfc66f9c-5453-3baf-99f0-17c705610508,5,"IT Specialist [at] Turn5, Inc. [from] 2016-10-01 [to] None",4
91b80fef-6b5f-3096-b84e-289f7c406976,1,Mac Specialist [at] Apple [from] 2006-01-01 [to] 2006-01-01,2
91b80fef-6b5f-3096-b84e-289f7c406976,2,Assistant Research Scientist/Study Coordinator [at] Columbia University Medical Center [from] 2009-04-01 [to] 2011-03-01,2
91b80fef-6b5f-3096-b84e-289f7c406976,3,Research Assistant/Clinical Staff Associate [at] Child Mind Institute [from] 2011-01-01 [to] 2012-01-01,3
91b80fef-6b5f-3096-b84e-289f7c406976,4,"Business Development Manager [at] SuperData Research, Inc. [from] 2012-09-01 [to] 2013-01-01",3
91b80fef-6b5f-3096-b84e-289f7c406976,6,? [at] ? [from] 2015-01-01 [to] 2013-09-01,3
91b80fef-6b5f-3096-b84e-289f7c406976,7,"VP Business Development and Product at SuperData, a Nielsen Company [at] Nielsen [from] 2018-09-01 [to] None",3
e5d80190-3003-3bb3-a9ff-b53c23ac5387,2,Graduate Fellow [at] Statistical and Applied Mathematical Sciences Institute [from] 2013-08-01 [to] 2014-05-01,8
e5d80190-3003-3bb3-a9ff-b53c23ac5387,3,Data Scientist Intern [at] Bell Labs [from] 2014-06-01 [to] 2014-08-01,9
e5d80190-3003-3bb3-a9ff-b53c23ac5387,5,Associate [at] JPMorgan Chase & Co. [from] 2017-03-01 [to] None,9
63edd90e-ad97-37e2-aa4e-9f9a7c34bda9,1,Trainee [at] Prudential Hong Kong [from] 2016-01-01 [to] 2016-01-01,4
63edd90e-ad97-37e2-aa4e-9f9a7c34bda9,3,Elite Programme Intern [at] KPMG [from] 2017-01-01 [to] 2017-02-01,4
63edd90e-ad97-37e2-aa4e-9f9a7c34bda9,4,Research Intern [at] 广发证券 [from] 2017-07-01 [to] None,4
2bf3030a-3d1d-3bf2-8d2b-82a786ab1f66,2,Owner/Lead vet [at] Ledston Equine Centre [from] 2002-01-01 [to] None,0
5e89a54e-4960-3d1d-b23e-48552bc7933a,4,LECTURER [at] UNIVERSITY FOR DEVELOPMENT STUDIES [from] 2004-01-01 [to] 2012-12-01,3
5e89a54e-4960-3d1d-b23e-48552bc7933a,6,Snr. Lecturer [at] University for Development Studies [from] 2013-01-01 [to] None,3
9e567755-5a37-3725-8a74-1f23a6172517,2,Sales Manager [at] Agribus S.A. [from] 1999-03-01 [to] 2001-12-01,1
9e567755-5a37-3725-8a74-1f23a6172517,3,Sales Manager [at] Begasagro s.a. [from] 2002-03-01 [to] 2003-12-01,1
9e567755-5a37-3725-8a74-1f23a6172517,4,Sales Manager [at] AgroGreece S.A. [from] 2004-01-01 [to] 2008-12-01,1
9e567755-5a37-3725-8a74-1f23a6172517,6,Sales and Marketing Coordinator [at] Neochoriti Bros [from] 2009-01-01 [to] 2011-01-01,3
9e567755-5a37-3725-8a74-1f23a6172517,7,Owner [at] Zisis Giannis [from] 2009-01-01 [to] 2014-01-01,3
9e567755-5a37-3725-8a74-1f23a6172517,8,Owner [at] Zisis Giannis [from] 2009-01-01 [to] None,3
9e567755-5a37-3725-8a74-1f23a6172517,9,Vice - Mayor [at] Municipality of Delta [from] 2011-01-01 [to] 2014-08-01,3
65b30695-a62f-3d33-92dc-f44e0abc0582,3,Working [at] DeBruycker Charolais [from] 2011-12-01 [to] None,0
d3e6a307-8d27-337f-9ae1-6a1f7f13f995,0,"Visiting lecturer, Visiting scientist, Consultant [at] Universities, Research Insitutions, International agancies [from] None [to] None",3
d3e6a307-8d27-337f-9ae1-6a1f7f13f995,3,Professor [at] University of Ibadan [from] 1994-12-01 [to] None,4
d3e6a307-8d27-337f-9ae1-6a1f7f13f995,4,Professor [at] University of Ibadan [from] 2006-10-01 [to] None,4
864dfa8a-faeb-330a-b336-fb6b56972c36,0,Research Associate [at] The Wharton School [from] None [to] None,4
